time_s,latency_ms
21.908807,7.1338
21.915931,7.1229
21.923054,7.1217
21.930178,7.1222
21.937316,7.1371
21.944441,7.1226
21.951564,7.1222
21.958688,7.1222
21.965810,7.1216
21.972937,7.1253
21.980125,7.1862
21.987249,7.1229
21.994373,7.1223
22.001510,7.1352
22.008644,7.1322
22.015768,7.1223
22.022890,7.1217
22.030013,7.1214
22.037148,7.1322
22.045921,7.1785
22.053099,7.1598
22.060222,7.1220
22.067410,7.1864
22.074536,7.1230
22.081660,7.1226
22.088850,7.1891
22.095975,7.1229
22.103101,7.1248
22.110225,7.1223
22.117357,7.1311
22.124487,7.1273
22.131615,7.1259
22.138739,7.1216
22.145862,7.1223
22.152985,7.1215
22.160108,7.1217
22.167237,7.1273
22.174362,7.1237
22.181486,7.1220
22.188609,7.1215
22.195834,7.2242
22.202958,7.1224
22.210082,7.1222
22.217206,7.1227
22.224330,7.1223
22.231469,7.1377
22.238599,7.1292
22.245723,7.1218
22.252847,7.1233
22.259993,7.1446
22.267118,7.1231
22.274243,7.1241
22.281367,7.1221
22.288489,7.1216
22.295614,7.1237
22.302816,7.2004
22.309944,7.1266
22.317068,7.1227
22.324340,7.2699
22.331463,7.1223
22.338587,7.1230
22.345710,7.1213
22.352833,7.1214
22.359979,7.1448
22.367143,7.1628
22.374292,7.1472
22.381418,7.1230
22.388541,7.1219
22.395675,7.1331
22.402798,7.1217
22.409976,7.1761
22.417099,7.1222
22.424225,7.1246
22.431401,7.1742
22.438538,7.1315
22.445702,7.1621
22.452883,7.1771
22.460021,7.1347
22.467144,7.1222
22.474273,7.1268
22.481397,7.1225
22.488526,7.1263
22.495649,7.1215
22.502771,7.1213
22.509899,7.1263
22.517131,7.2303
22.524259,7.1223
22.531384,7.1237
22.538516,7.1307
22.545641,7.1236
22.552780,7.1365
22.559905,7.1229
22.567034,7.1269
22.574168,7.1318
22.581297,7.1265
22.588423,7.1239
22.595547,7.1226
22.602672,7.1229
22.609807,7.1344
22.616940,7.1315
22.624150,7.2062
22.631278,7.1273
22.638402,7.1224
22.645546,7.1422
22.652679,7.1320
22.659803,7.1228
22.666934,7.1297
22.674065,7.1274
22.681195,7.1284
22.688320,7.1228
22.695446,7.1233
22.702570,7.1230
22.709693,7.1217
22.716818,7.1231
22.723942,7.1218
22.731105,7.1611
22.738229,7.1230
22.745354,7.1229
22.752477,7.1218
22.759600,7.1221
22.766724,7.1217
22.773854,7.1298
22.780982,7.1256
22.788106,7.1219
22.795229,7.1220
22.802352,7.1222
22.809476,7.1227
22.816601,7.1231
22.823725,7.1232
22.830860,7.1326
22.838049,7.1882
22.845178,7.1272
22.852309,7.1273
22.859432,7.1214
22.866567,7.1292
22.873700,7.1321
22.880825,7.1231
22.887950,7.1234
22.895073,7.1219
22.902225,7.1505
22.909355,7.1271
22.916486,7.1284
22.923610,7.1222
22.930734,7.1225
22.937858,7.1236
22.945051,7.1912
22.952174,7.1218
22.959303,7.1268
22.966427,7.1213
22.973570,7.1417
22.980701,7.1261
22.987832,7.1281
22.994956,7.1225
23.002079,7.1216
23.009206,7.1245
23.016330,7.1231
23.023454,7.1225
23.030601,7.1456
23.037740,7.1302
23.044906,7.1637
23.052164,7.2505
23.059509,7.3413
23.066631,7.1211
23.073757,7.1243
23.080887,7.1286
23.088013,7.1239
23.095169,7.1540
23.102298,7.1257
23.109441,7.1420
23.116566,7.1222
23.123690,7.1218
23.130820,7.1290
23.137947,7.1247
23.145071,7.1236
23.152196,7.1237
23.159395,7.1970
23.166519,7.1224
23.173643,7.1231
23.180769,7.1236
23.187893,7.1232
23.195016,7.1214
23.202139,7.1215
23.209264,7.1231
23.216387,7.1221
23.223510,7.1211
23.230640,7.1283
23.237796,7.1532
23.244934,7.1308
23.252058,7.1220
23.259181,7.1220
23.266371,7.1895
23.273495,7.1226
23.280620,7.1233
23.287743,7.1218
23.294868,7.1229
23.301993,7.1233
23.309119,7.1241
23.316247,7.1233
23.323370,7.1217
23.330495,7.1245
23.337619,7.1221
23.344777,7.1570
23.352063,7.2822
23.359188,7.1220
23.366313,7.1232
23.373521,7.2071
23.380653,7.1299
23.387791,7.1345
23.394921,7.1280
23.402044,7.1214
23.409167,7.1214
23.416325,7.1566
23.423451,7.1225
23.430582,7.1300
23.437707,7.1235
23.444833,7.1226
23.451958,7.1240
23.459081,7.1216
23.466206,7.1238
23.473331,7.1230
23.480535,7.2025
23.487661,7.1244
23.494786,7.1231
23.501909,7.1215
23.509032,7.1217
23.516163,7.1300
23.523290,7.1224
23.530413,7.1214
23.537541,7.1267
23.544665,7.1224
23.551803,7.1370
23.558928,7.1228
23.566074,7.1446
23.573209,7.1308
23.580349,7.1370
23.587584,7.2338
23.594738,7.1323
23.601871,7.1310
23.608996,7.1219
23.616125,7.1281
23.623256,7.1296
23.630401,7.1428
23.637551,7.1439
23.644712,7.1567
23.651898,7.1784
23.659044,7.1436
23.666178,7.1308
23.673302,7.1223
23.680428,7.1252
23.687551,7.1215
23.694742,7.1892
23.701866,7.1223
23.708994,7.1262
23.716119,7.1239
23.723246,7.1246
23.730376,7.1290
